id,program_id,program_type,program_duration,test_id,test_type,difficulty_level,trainee_id,gender,education,city_tier,age,total_programs_enrolled,is_handicapped,trainee_engagement_rating,is_pass
15931_65,U_1,U,134,65,offline,vary hard,15931,M,High School Diploma,3,,4,N,2.0,0
14023_92,V_2,V,121,92,offline,intermediate,14023,M,Matriculation,4,,2,N,2.0,1
12852_108,X_2,X,121,108,offline,hard,12852,M,Matriculation,3,28.0,2,N,5.0,1
3139_96,V_1,V,133,96,offline,easy,3139,F,High School Diploma,1,32.0,2,N,3.0,0
3447_13,T_4,T,120,13,offline,intermediate,3447,F,Matriculation,4,28.0,2,N,3.0,1
13629_38,T_2,T,117,38,online,easy,13629,F,High School Diploma,2,27.0,4,N,3.0,1
12839_33,T_2,T,117,33,offline,intermediate,12839,F,Bachelors,3,23.0,2,N,1.0,1
9090_31,T_3,T,134,31,online,easy,9090,F,Matriculation,2,44.0,2,N,1.0,1
3009_64,U_1,U,134,64,online,easy,3009,F,High School Diploma,4,,2,N,2.0,0
7322_16,T_4,T,120,16,online,easy,7322,F,High School Diploma,1,42.0,2,N,2.0,1
4309_74,V_4,V,122,74,online,easy,4309,M,Bachelors,3,28.0,2,N,4.0,1
8940_56,U_2,U,122,56,offline,vary hard,8940,M,High School Diploma,3,27.0,5,N,2.0,1
7051_19,T_4,T,120,19,online,easy,7051,F,High School Diploma,1,29.0,2,N,1.0,1
9388_47,T_1,T,131,47,offline,hard,9388,F,High School Diploma,2,,2,N,3.0,1
13115_95,V_1,V,133,95,offline,easy,13115,F,High School Diploma,3,31.0,2,N,3.0,1
12222_24,T_3,T,134,24,offline,intermediate,12222,F,Matriculation,2,28.0,2,N,1.0,1
7411_69,V_4,V,122,69,offline,intermediate,7411,F,Matriculation,1,,2,N,3.0,1
15359_47,T_1,T,131,47,offline,hard,15359,M,High School Diploma,3,35.0,2,N,3.0,0
9145_81,V_3,V,131,81,offline,intermediate,9145,M,High School Diploma,1,42.0,3,N,4.0,1
14009_142,Y_2,Y,120,142,online,easy,14009,M,High School Diploma,3,,2,N,2.0,1
16700_47,T_1,T,131,47,offline,hard,16700,F,High School Diploma,3,28.0,2,N,1.0,1
11625_27,T_3,T,134,27,online,easy,11625,F,High School Diploma,2,46.0,2,N,1.0,1
7805_72,V_4,V,122,72,offline,vary hard,7805,M,High School Diploma,1,28.0,2,N,2.0,1
18939_61,U_1,U,134,61,online,easy,18939,M,Bachelors,4,50.0,4,N,1.0,0
2550_117,Y_4,Y,121,117,offline,hard,2550,F,High School Diploma,3,,2,N,4.0,1
8578_131,Y_3,Y,135,131,online,easy,8578,F,Bachelors,1,25.0,2,N,1.0,1
9080_133,Y_3,Y,135,133,online,easy,9080,F,Matriculation,1,,4,N,5.0,1
10789_125,Y_3,Y,135,125,offline,intermediate,10789,M,Bachelors,2,50.0,3,N,3.0,0
14057_160,Y_1,Y,136,160,online,easy,14057,F,High School Diploma,1,28.0,2,N,3.0,1
5371_182,Z_1,Z,136,182,online,easy,5371,F,Matriculation,2,26.0,1,Y,1.0,1
8038_125,Y_3,Y,135,125,offline,intermediate,8038,F,Matriculation,1,47.0,2,N,4.0,1
3213_15,T_4,T,120,15,offline,intermediate,3213,F,High School Diploma,3,,2,N,3.0,1
1931_4,S_2,S,134,4,offline,hard,1931,M,High School Diploma,2,46.0,4,N,2.0,0
14054_87,V_2,V,121,87,offline,easy,14054,F,Bachelors,2,38.0,2,N,2.0,1
19394_69,V_4,V,122,69,offline,intermediate,19394,F,Matriculation,3,,2,N,2.0,0
8625_101,X_3,X,136,101,offline,intermediate,8625,M,High School Diploma,1,26.0,2,N,3.0,1
10475_24,T_3,T,134,24,offline,intermediate,10475,F,High School Diploma,3,,2,N,2.0,1
11166_102,X_3,X,136,102,offline,hard,11166,M,High School Diploma,1,28.0,2,N,1.0,1
19374_61,U_1,U,134,61,online,easy,19374,M,Bachelors,1,40.0,1,N,1.0,0
18847_45,T_1,T,131,45,offline,intermediate,18847,F,Bachelors,4,45.0,2,N,3.0,1
18237_19,T_4,T,120,19,online,easy,18237,M,High School Diploma,4,,2,N,4.0,1
4057_117,Y_4,Y,121,117,offline,hard,4057,M,High School Diploma,1,,2,N,2.0,0
14659_175,Z_2,Z,120,175,online,easy,14659,F,Matriculation,3,24.0,1,N,1.0,1
8914_128,Y_3,Y,135,128,offline,hard,8914,M,High School Diploma,1,,2,N,3.0,0
19166_122,Y_4,Y,121,122,online,easy,19166,M,Matriculation,3,31.0,4,N,4.0,1
1835_33,T_2,T,117,33,offline,intermediate,1835,F,Bachelors,1,30.0,2,N,3.0,1
19975_78,V_4,V,122,78,online,easy,19975,F,Matriculation,3,29.0,2,Y,1.0,1
20086_173,Z_2,Z,120,173,online,easy,20086,F,High School Diploma,4,,1,N,1.0,1
3335_156,Y_1,Y,136,156,online,easy,3335,M,Matriculation,1,,2,N,3.0,1
12102_132,Y_3,Y,135,132,online,easy,12102,F,Matriculation,3,28.0,2,N,4.0,0
11529_24,T_3,T,134,24,offline,intermediate,11529,F,Matriculation,3,42.0,2,N,1.0,1
19343_81,V_3,V,131,81,offline,intermediate,19343,M,High School Diploma,2,,2,N,2.0,0
3364_133,Y_3,Y,135,133,online,easy,3364,M,High School Diploma,1,,7,N,4.0,1
4949_130,Y_3,Y,135,130,online,easy,4949,M,High School Diploma,1,29.0,2,N,3.0,1
14078_177,Z_2,Z,120,177,online,easy,14078,M,Matriculation,1,24.0,1,N,1.0,0
19037_6,S_1,S,135,6,offline,intermediate,19037,M,Matriculation,3,47.0,2,N,4.0,1
5647_29,T_3,T,134,29,online,easy,5647,M,High School Diploma,1,47.0,2,N,1.0,1
11108_161,Z_3,Z,130,161,offline,easy,11108,F,Matriculation,2,,1,N,2.0,0
4373_68,V_4,V,122,68,offline,intermediate,4373,M,Bachelors,2,44.0,2,N,3.0,1
5421_30,T_3,T,134,30,online,easy,5421,F,Matriculation,3,,2,Y,2.0,1
14505_32,T_2,T,117,32,offline,easy,14505,F,Bachelors,3,,2,N,1.0,1
18391_113,Y_4,Y,121,113,offline,intermediate,18391,F,Bachelors,2,45.0,3,N,5.0,1
2941_88,V_2,V,121,88,offline,intermediate,2941,M,Matriculation,3,,5,N,3.0,1
14115_93,V_2,V,121,93,offline,vary hard,14115,M,Bachelors,4,44.0,3,N,2.0,0
17326_99,V_1,V,133,99,offline,hard,17326,F,Matriculation,3,28.0,4,N,1.0,0
4624_65,U_1,U,134,65,offline,vary hard,4624,M,Matriculation,2,28.0,1,N,1.0,0
9071_95,V_1,V,133,95,offline,easy,9071,F,Matriculation,1,,3,N,3.0,0
6067_179,Z_1,Z,136,179,offline,easy,6067,F,Matriculation,2,50.0,2,N,1.0,1
3822_181,Z_1,Z,136,181,offline,easy,3822,F,Matriculation,2,51.0,1,N,2.0,1
4581_126,Y_3,Y,135,126,offline,intermediate,4581,M,Matriculation,3,43.0,2,N,5.0,1
18499_154,Y_1,Y,136,154,online,easy,18499,M,Bachelors,1,,4,N,5.0,1
7787_123,Y_4,Y,121,123,online,easy,7787,M,High School Diploma,3,,2,N,3.0,0
12082_130,Y_3,Y,135,130,online,easy,12082,M,High School Diploma,1,,2,N,4.0,1
11847_80,V_3,V,131,80,offline,easy,11847,M,High School Diploma,3,,3,N,1.0,1
10828_57,U_1,U,134,57,offline,easy,10828,M,Matriculation,1,,2,N,1.0,0
8038_133,Y_3,Y,135,133,online,easy,8038,F,Matriculation,1,47.0,2,N,4.0,0
17682_43,T_1,T,131,43,offline,easy,17682,F,High School Diploma,1,33.0,2,N,1.0,1
18432_21,T_3,T,134,21,offline,easy,18432,F,Matriculation,3,45.0,2,Y,2.0,1
15773_44,T_1,T,131,44,offline,easy,15773,F,High School Diploma,1,29.0,2,N,1.0,0
9690_137,Y_2,Y,120,137,offline,intermediate,9690,M,Matriculation,3,29.0,4,N,5.0,1
2058_86,V_3,V,131,86,offline,vary hard,2058,F,Matriculation,4,26.0,5,N,2.0,0
13787_171,Z_2,Z,120,171,offline,easy,13787,F,Matriculation,4,32.0,1,N,1.0,1
6717_84,V_3,V,131,84,offline,intermediate,6717,M,High School Diploma,1,,4,N,2.0,0
12517_52,U_2,U,122,52,online,easy,12517,F,Matriculation,4,27.0,2,N,1.0,1
14602_108,X_2,X,121,108,offline,hard,14602,M,High School Diploma,2,45.0,2,N,3.0,0
7602_115,Y_4,Y,121,115,offline,hard,7602,M,High School Diploma,2,,2,N,4.0,0
19976_156,Y_1,Y,136,156,online,easy,19976,M,Matriculation,1,42.0,2,N,4.0,1
16824_100,V_1,V,133,100,offline,vary hard,16824,M,High School Diploma,2,26.0,2,N,2.0,0
327_147,Y_2,Y,120,147,online,easy,327,M,High School Diploma,3,,4,N,2.0,1
8473_52,U_2,U,122,52,online,easy,8473,M,No Qualification,3,27.0,2,N,2.0,1
1438_158,Y_1,Y,136,158,online,easy,1438,M,Matriculation,3,,2,N,4.0,1
6527_57,U_1,U,134,57,offline,easy,6527,M,Bachelors,2,28.0,2,Y,2.0,1
8514_104,X_3,X,136,104,offline,hard,8514,M,Matriculation,4,28.0,2,N,2.0,1
4464_86,V_3,V,131,86,offline,vary hard,4464,M,Matriculation,3,24.0,2,N,1.0,0
11078_95,V_1,V,133,95,offline,easy,11078,M,Matriculation,2,25.0,2,N,1.0,1
2901_157,Y_1,Y,136,157,online,easy,2901,M,Matriculation,1,,2,N,3.0,1
8425_159,Y_1,Y,136,159,online,easy,8425,M,High School Diploma,1,44.0,2,N,4.0,0
17987_153,Y_1,Y,136,153,offline,hard,17987,M,High School Diploma,1,43.0,3,N,4.0,1
13390_138,Y_2,Y,120,138,offline,intermediate,13390,M,High School Diploma,4,24.0,4,N,2.0,1
8422_23,T_3,T,134,23,offline,intermediate,8422,F,High School Diploma,1,45.0,2,N,2.0,1
14528_144,Y_2,Y,120,144,online,easy,14528,F,High School Diploma,3,26.0,2,N,3.0,0
18267_89,V_2,V,121,89,offline,intermediate,18267,F,Matriculation,2,45.0,2,N,2.0,1
7905_73,V_4,V,122,73,online,easy,7905,F,Bachelors,1,42.0,2,N,1.0,1
12992_142,Y_2,Y,120,142,online,easy,12992,F,Bachelors,3,,3,N,4.0,1
14844_179,Z_1,Z,136,179,offline,easy,14844,F,Matriculation,3,31.0,1,N,1.0,0
7869_93,V_2,V,121,93,offline,vary hard,7869,M,High School Diploma,2,25.0,6,N,1.0,1
19144_79,V_4,V,122,79,online,easy,19144,F,Bachelors,3,48.0,3,N,4.0,1
16912_62,U_1,U,134,62,online,easy,16912,M,High School Diploma,1,,7,N,2.0,1
18586_21,T_3,T,134,21,offline,easy,18586,F,Matriculation,4,24.0,2,N,1.0,1
13332_143,Y_2,Y,120,143,online,easy,13332,M,Bachelors,3,,2,N,3.0,1
17040_44,T_1,T,131,44,offline,easy,17040,M,Bachelors,3,41.0,4,N,2.0,1
5982_160,Y_1,Y,136,160,online,easy,5982,F,Bachelors,3,,3,N,4.0,1
18683_24,T_3,T,134,24,offline,intermediate,18683,F,High School Diploma,2,45.0,4,N,2.0,1
6783_73,V_4,V,122,73,online,easy,6783,M,Bachelors,3,43.0,2,Y,1.0,0
9859_131,Y_3,Y,135,131,online,easy,9859,M,Bachelors,3,,3,N,4.0,1
10363_135,Y_3,Y,135,135,online,easy,10363,M,Bachelors,1,,2,N,4.0,0
291_71,V_4,V,122,71,offline,intermediate,291,M,Bachelors,3,45.0,5,N,2.0,1
12912_177,Z_2,Z,120,177,online,easy,12912,F,Matriculation,1,,1,N,1.0,0
7252_113,Y_4,Y,121,113,offline,intermediate,7252,M,High School Diploma,4,,2,Y,4.0,1
3105_157,Y_1,Y,136,157,online,easy,3105,M,Matriculation,1,28.0,2,N,4.0,0
19173_175,Z_2,Z,120,175,online,easy,19173,M,Matriculation,2,,1,Y,1.0,1
2018_61,U_1,U,134,61,online,easy,2018,M,High School Diploma,2,25.0,2,N,1.0,1
13300_52,U_2,U,122,52,online,easy,13300,M,Bachelors,3,,2,N,1.0,1
4414_101,X_3,X,136,101,offline,intermediate,4414,M,High School Diploma,1,21.0,1,N,1.0,1
15317_112,X_1,X,134,112,offline,hard,15317,M,High School Diploma,1,46.0,2,N,2.0,1
17871_128,Y_3,Y,135,128,offline,hard,17871,M,Bachelors,1,42.0,4,N,5.0,1
9492_155,Y_1,Y,136,155,online,easy,9492,M,Matriculation,1,44.0,2,N,5.0,1
16700_44,T_1,T,131,44,offline,easy,16700,F,High School Diploma,3,28.0,2,N,1.0,1
5114_118,Y_4,Y,121,118,online,easy,5114,M,High School Diploma,1,,2,N,5.0,1
13299_36,T_2,T,117,36,offline,intermediate,13299,F,Matriculation,1,45.0,2,N,1.0,0
4234_21,T_3,T,134,21,offline,easy,4234,F,High School Diploma,1,31.0,7,Y,2.0,1
11800_26,T_3,T,134,26,offline,intermediate,11800,F,Bachelors,3,,4,N,3.0,1
15323_111,X_1,X,134,111,offline,hard,15323,M,Bachelors,1,44.0,2,N,5.0,1
18256_148,Y_2,Y,120,148,online,easy,18256,M,Matriculation,1,56.0,2,N,2.0,1
10042_29,T_3,T,134,29,online,easy,10042,M,Matriculation,1,42.0,3,N,5.0,1
16706_184,Z_1,Z,136,184,online,easy,16706,F,No Qualification,3,,1,N,1.0,0
1117_125,Y_3,Y,135,125,offline,intermediate,1117,M,Matriculation,3,,2,N,4.0,1
2765_4,S_2,S,134,4,offline,hard,2765,F,High School Diploma,1,47.0,2,N,3.0,1
13772_33,T_2,T,117,33,offline,intermediate,13772,F,High School Diploma,3,26.0,2,N,2.0,1
9566_157,Y_1,Y,136,157,online,easy,9566,F,High School Diploma,4,25.0,2,N,4.0,0
9438_48,U_2,U,122,48,offline,easy,9438,M,High School Diploma,3,,2,N,1.0,0
7022_22,T_3,T,134,22,offline,intermediate,7022,F,Matriculation,3,47.0,3,N,2.0,1
9990_23,T_3,T,134,23,offline,intermediate,9990,F,High School Diploma,4,27.0,4,N,1.0,1
308_82,V_3,V,131,82,offline,intermediate,308,M,Matriculation,1,,2,N,4.0,1
341_126,Y_3,Y,135,126,offline,intermediate,341,M,High School Diploma,3,,7,N,3.0,1
6441_13,T_4,T,120,13,offline,intermediate,6441,F,High School Diploma,3,,4,N,2.0,1
17239_179,Z_1,Z,136,179,offline,easy,17239,F,High School Diploma,3,,1,Y,1.0,1
3489_121,Y_4,Y,121,121,online,easy,3489,M,Bachelors,2,47.0,3,N,3.0,1
19844_67,V_4,V,122,67,offline,easy,19844,M,Matriculation,1,24.0,2,N,1.0,0
6820_76,V_4,V,122,76,online,easy,6820,M,High School Diploma,3,25.0,2,N,1.0,1
13119_98,V_1,V,133,98,offline,hard,13119,F,Matriculation,3,,2,N,2.0,0
5736_118,Y_4,Y,121,118,online,easy,5736,F,High School Diploma,3,26.0,2,Y,4.0,1
4086_101,X_3,X,136,101,offline,intermediate,4086,M,High School Diploma,1,41.0,2,N,2.0,1
816_27,T_3,T,134,27,online,easy,816,F,Matriculation,4,26.0,4,N,1.0,1
1660_15,T_4,T,120,15,offline,intermediate,1660,F,High School Diploma,2,,2,N,1.0,1
4705_44,T_1,T,131,44,offline,easy,4705,F,No Qualification,2,40.0,2,N,2.0,0
130_172,Z_2,Z,120,172,offline,easy,130,M,Matriculation,2,29.0,1,N,2.0,1
15448_60,U_1,U,134,60,offline,intermediate,15448,M,High School Diploma,1,28.0,2,N,2.0,1
2635_149,Y_1,Y,136,149,offline,intermediate,2635,M,Matriculation,1,,2,N,5.0,1
12319_65,U_1,U,134,65,offline,vary hard,12319,M,Bachelors,1,,2,N,2.0,0
1639_186,Z_1,Z,136,186,online,easy,1639,F,High School Diploma,3,24.0,1,Y,2.0,0
9239_138,Y_2,Y,120,138,offline,intermediate,9239,M,High School Diploma,2,,4,N,3.0,1
5048_127,Y_3,Y,135,127,offline,hard,5048,M,Matriculation,1,44.0,2,N,4.0,1
18108_75,V_4,V,122,75,online,easy,18108,F,High School Diploma,1,42.0,2,N,2.0,1
15457_110,X_1,X,134,110,offline,hard,15457,M,High School Diploma,1,29.0,2,N,3.0,1
7784_16,T_4,T,120,16,online,easy,7784,F,Matriculation,1,42.0,2,N,2.0,1
11964_56,U_2,U,122,56,offline,vary hard,11964,F,Bachelors,1,,2,N,1.0,0
5925_121,Y_4,Y,121,121,online,easy,5925,M,High School Diploma,1,,4,N,3.0,1
727_132,Y_3,Y,135,132,online,easy,727,F,High School Diploma,2,27.0,4,N,5.0,1
5007_78,V_4,V,122,78,online,easy,5007,M,Bachelors,1,43.0,2,N,3.0,1
9813_27,T_3,T,134,27,online,easy,9813,F,High School Diploma,1,42.0,2,N,5.0,1
656_185,Z_1,Z,136,185,online,easy,656,F,Matriculation,2,44.0,1,Y,1.0,1
20080_159,Y_1,Y,136,159,online,easy,20080,M,High School Diploma,1,,4,N,3.0,0
10171_33,T_2,T,117,33,offline,intermediate,10171,F,Matriculation,4,41.0,4,N,1.0,0
2244_127,Y_3,Y,135,127,offline,hard,2244,M,High School Diploma,1,47.0,4,N,4.0,1
9874_139,Y_2,Y,120,139,offline,hard,9874,M,High School Diploma,1,,4,N,3.0,0
9684_87,V_2,V,121,87,offline,easy,9684,F,High School Diploma,3,20.0,2,N,3.0,1
8582_135,Y_3,Y,135,135,online,easy,8582,M,High School Diploma,1,,3,N,3.0,0
11959_177,Z_2,Z,120,177,online,easy,11959,F,Matriculation,1,31.0,1,N,1.0,0
7984_85,V_3,V,131,85,offline,intermediate,7984,M,Matriculation,2,44.0,2,N,3.0,0
6429_29,T_3,T,134,29,online,easy,6429,F,High School Diploma,3,29.0,3,N,1.0,1
10064_101,X_3,X,136,101,offline,intermediate,10064,M,High School Diploma,3,23.0,2,N,1.0,1
10055_144,Y_2,Y,120,144,online,easy,10055,M,High School Diploma,2,29.0,2,N,5.0,1
12060_172,Z_2,Z,120,172,offline,easy,12060,F,Matriculation,1,47.0,1,N,2.0,1
5522_67,V_4,V,122,67,offline,easy,5522,M,Bachelors,2,23.0,4,N,1.0,0
5794_17,T_4,T,120,17,online,easy,5794,F,Matriculation,4,29.0,2,N,1.0,1
10678_82,V_3,V,131,82,offline,intermediate,10678,F,Bachelors,3,29.0,4,N,1.0,1
9846_126,Y_3,Y,135,126,offline,intermediate,9846,M,Bachelors,1,43.0,2,N,3.0,1
12419_33,T_2,T,117,33,offline,intermediate,12419,F,High School Diploma,4,28.0,4,Y,1.0,0
15428_60,U_1,U,134,60,offline,intermediate,15428,M,High School Diploma,2,,3,N,1.0,0
7562_113,Y_4,Y,121,113,offline,intermediate,7562,M,High School Diploma,1,,3,N,2.0,0
12137_27,T_3,T,134,27,online,easy,12137,F,Bachelors,1,,2,N,1.0,1
17981_74,V_4,V,122,74,online,easy,17981,F,Bachelors,2,45.0,2,N,4.0,1
4734_58,U_1,U,134,58,offline,intermediate,4734,M,High School Diploma,2,42.0,2,N,2.0,0
10856_94,V_1,V,133,94,offline,easy,10856,M,High School Diploma,1,47.0,2,N,2.0,1
10007_144,Y_2,Y,120,144,online,easy,10007,M,Bachelors,4,,2,N,3.0,0
4061_79,V_4,V,122,79,online,easy,4061,F,High School Diploma,3,,6,N,4.0,1
2573_114,Y_4,Y,121,114,offline,intermediate,2573,M,Bachelors,2,45.0,7,N,2.0,1
412_138,Y_2,Y,120,138,offline,intermediate,412,F,Matriculation,4,32.0,3,N,3.0,1
3711_17,T_4,T,120,17,online,easy,3711,F,Matriculation,2,,2,N,1.0,1
1358_23,T_3,T,134,23,offline,intermediate,1358,F,Bachelors,1,48.0,2,N,1.0,1
19727_105,X_2,X,121,105,offline,intermediate,19727,F,Bachelors,3,,1,N,2.0,1
3509_119,Y_4,Y,121,119,online,easy,3509,M,Matriculation,1,,2,N,4.0,1
45_65,U_1,U,134,65,offline,vary hard,45,M,Masters,1,57.0,4,N,4.0,1
4974_113,Y_4,Y,121,113,offline,intermediate,4974,M,Matriculation,1,,2,N,1.0,0
4995_57,U_1,U,134,57,offline,easy,4995,M,Matriculation,2,17.0,4,N,1.0,0
7731_70,V_4,V,122,70,offline,intermediate,7731,F,Matriculation,3,,4,Y,3.0,0
18085_19,T_4,T,120,19,online,easy,18085,F,High School Diploma,3,43.0,3,N,5.0,1
18376_84,V_3,V,131,84,offline,intermediate,18376,M,Bachelors,4,43.0,6,Y,1.0,0
18804_160,Y_1,Y,136,160,online,easy,18804,F,Matriculation,2,,7,N,4.0,1
5760_102,X_3,X,136,102,offline,hard,5760,M,Matriculation,1,48.0,2,N,3.0,0
19709_81,V_3,V,131,81,offline,intermediate,19709,M,Matriculation,3,,2,N,2.0,1
11637_162,Z_3,Z,130,162,offline,easy,11637,F,High School Diploma,2,41.0,1,N,2.0,1
6361_119,Y_4,Y,121,119,online,easy,6361,M,High School Diploma,3,,2,N,3.0,0
10556_130,Y_3,Y,135,130,online,easy,10556,M,High School Diploma,3,,2,N,5.0,1
3470_97,V_1,V,133,97,offline,hard,3470,M,High School Diploma,1,25.0,4,N,4.0,1
1029_119,Y_4,Y,121,119,online,easy,1029,M,Matriculation,4,,4,N,4.0,1
565_33,T_2,T,117,33,offline,intermediate,565,F,Matriculation,2,41.0,2,N,1.0,0
2383_109,X_1,X,134,109,offline,intermediate,2383,M,Matriculation,2,40.0,3,N,5.0,1
3116_150,Y_1,Y,136,150,offline,intermediate,3116,F,Matriculation,1,47.0,3,N,4.0,1
2190_138,Y_2,Y,120,138,offline,intermediate,2190,M,Bachelors,1,,2,N,1.0,1
4643_22,T_3,T,134,22,offline,intermediate,4643,F,Matriculation,4,24.0,4,Y,1.0,1
9918_176,Z_2,Z,120,176,online,easy,9918,M,Matriculation,4,,2,N,1.0,1
16926_182,Z_1,Z,136,182,online,easy,16926,F,High School Diploma,3,27.0,1,N,3.0,1
9067_47,T_1,T,131,47,offline,hard,9067,F,Bachelors,3,49.0,2,N,2.0,1
12576_60,U_1,U,134,60,offline,intermediate,12576,M,High School Diploma,3,28.0,2,N,2.0,1
12784_88,V_2,V,121,88,offline,intermediate,12784,M,Bachelors,1,43.0,2,N,3.0,1
15889_182,Z_1,Z,136,182,online,easy,15889,F,Matriculation,4,29.0,1,N,1.0,0
18149_44,T_1,T,131,44,offline,easy,18149,M,High School Diploma,2,38.0,2,N,1.0,1
10258_126,Y_3,Y,135,126,offline,intermediate,10258,M,High School Diploma,2,27.0,4,N,3.0,1
16335_61,U_1,U,134,61,online,easy,16335,M,Bachelors,3,,4,N,1.0,0
2050_137,Y_2,Y,120,137,offline,intermediate,2050,M,High School Diploma,3,,4,Y,4.0,1
13172_158,Y_1,Y,136,158,online,easy,13172,F,High School Diploma,2,,2,N,4.0,1
2403_157,Y_1,Y,136,157,online,easy,2403,M,Matriculation,1,44.0,2,N,4.0,1
18466_122,Y_4,Y,121,122,online,easy,18466,M,Bachelors,1,46.0,2,N,5.0,1
2363_54,U_2,U,122,54,online,easy,2363,M,Matriculation,2,,2,N,3.0,0
5390_13,T_4,T,120,13,offline,intermediate,5390,F,High School Diploma,3,43.0,4,N,2.0,1
1546_143,Y_2,Y,120,143,online,easy,1546,M,High School Diploma,1,46.0,2,N,4.0,1
1105_26,T_3,T,134,26,offline,intermediate,1105,F,High School Diploma,1,45.0,2,N,2.0,1
10637_58,U_1,U,134,58,offline,intermediate,10637,M,High School Diploma,2,,2,Y,5.0,0
4373_79,V_4,V,122,79,online,easy,4373,M,Bachelors,2,44.0,2,N,3.0,1
7220_20,T_4,T,120,20,online,easy,7220,F,High School Diploma,4,,4,N,3.0,1
19618_96,V_1,V,133,96,offline,easy,19618,M,Bachelors,2,27.0,2,N,2.0,1
8146_34,T_2,T,117,34,offline,intermediate,8146,M,High School Diploma,3,,4,N,1.0,1
19385_18,T_4,T,120,18,online,easy,19385,F,Matriculation,1,44.0,4,N,1.0,0
5562_64,U_1,U,134,64,online,easy,5562,F,Matriculation,1,,2,N,1.0,1
9586_63,U_1,U,134,63,online,easy,9586,M,Bachelors,3,,3,N,2.0,1
14528_137,Y_2,Y,120,137,offline,intermediate,14528,F,High School Diploma,3,26.0,2,N,3.0,1
17099_57,U_1,U,134,57,offline,easy,17099,F,High School Diploma,1,,4,N,4.0,1
18841_46,T_1,T,131,46,offline,hard,18841,F,Matriculation,3,46.0,2,N,2.0,1
11882_64,U_1,U,134,64,online,easy,11882,F,High School Diploma,2,46.0,1,Y,2.0,0
14772_152,Y_1,Y,136,152,offline,hard,14772,F,High School Diploma,2,,4,N,2.0,1
15551_62,U_1,U,134,62,online,easy,15551,F,High School Diploma,3,34.0,6,N,1.0,0
6244_13,T_4,T,120,13,offline,intermediate,6244,F,High School Diploma,1,26.0,2,N,1.0,0
11787_23,T_3,T,134,23,offline,intermediate,11787,F,Matriculation,3,40.0,2,N,1.0,1
4669_147,Y_2,Y,120,147,online,easy,4669,M,Matriculation,4,45.0,4,N,4.0,0
13203_38,T_2,T,117,38,online,easy,13203,F,High School Diploma,1,,2,N,1.0,1
2911_16,T_4,T,120,16,online,easy,2911,M,Bachelors,1,23.0,2,N,1.0,1
17368_181,Z_1,Z,136,181,offline,easy,17368,F,Matriculation,3,28.0,1,N,1.0,1
9106_126,Y_3,Y,135,126,offline,intermediate,9106,M,High School Diploma,1,27.0,3,N,3.0,1
15800_183,Z_1,Z,136,183,online,easy,15800,F,High School Diploma,1,,1,N,1.0,0
1907_21,T_3,T,134,21,offline,easy,1907,F,Matriculation,4,,2,N,1.0,1
8901_125,Y_3,Y,135,125,offline,intermediate,8901,M,Matriculation,4,31.0,8,Y,1.0,1
13026_96,V_1,V,133,96,offline,easy,13026,M,High School Diploma,1,,3,N,1.0,1
7524_101,X_3,X,136,101,offline,intermediate,7524,M,Matriculation,3,29.0,2,N,4.0,1
16023_152,Y_1,Y,136,152,offline,hard,16023,M,Matriculation,2,24.0,2,N,2.0,1
19688_147,Y_2,Y,120,147,online,easy,19688,M,High School Diploma,2,47.0,4,N,3.0,1
117_48,U_2,U,122,48,offline,easy,117,M,Bachelors,2,,2,N,1.0,0
560_163,Z_3,Z,130,163,offline,easy,560,F,Matriculation,2,44.0,1,N,1.0,0
14218_141,Y_2,Y,120,141,offline,hard,14218,F,Bachelors,2,,2,N,3.0,0
14957_59,U_1,U,134,59,offline,intermediate,14957,M,High School Diploma,4,,4,N,2.0,1
993_139,Y_2,Y,120,139,offline,hard,993,M,Bachelors,3,25.0,4,N,3.0,0
15010_95,V_1,V,133,95,offline,easy,15010,F,High School Diploma,2,,2,N,2.0,1
16887_186,Z_1,Z,136,186,online,easy,16887,F,Matriculation,1,42.0,1,N,1.0,1
910_166,Z_3,Z,130,166,online,easy,910,F,Matriculation,3,27.0,1,Y,1.0,1
18560_80,V_3,V,131,80,offline,easy,18560,M,Matriculation,1,48.0,4,N,1.0,0
6193_15,T_4,T,120,15,offline,intermediate,6193,F,High School Diploma,1,,2,N,3.0,1
9300_38,T_2,T,117,38,online,easy,9300,M,High School Diploma,2,,8,N,1.0,1
16489_155,Y_1,Y,136,155,online,easy,16489,M,Matriculation,2,,2,N,3.0,1
9081_163,Z_3,Z,130,163,offline,easy,9081,F,Matriculation,3,21.0,1,N,2.0,1
764_28,T_3,T,134,28,online,easy,764,F,Matriculation,1,,4,N,1.0,1
9214_165,Z_3,Z,130,165,online,easy,9214,F,Matriculation,1,47.0,1,N,1.0,0
12354_147,Y_2,Y,120,147,online,easy,12354,M,High School Diploma,1,27.0,4,N,3.0,1
9520_82,V_3,V,131,82,offline,intermediate,9520,F,Matriculation,3,26.0,2,N,2.0,1
2928_80,V_3,V,131,80,offline,easy,2928,M,High School Diploma,3,48.0,2,N,1.0,1
17843_130,Y_3,Y,135,130,online,easy,17843,M,Bachelors,2,45.0,4,N,4.0,1
9800_156,Y_1,Y,136,156,online,easy,9800,M,Bachelors,3,,6,Y,4.0,1
